"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year"
"661",2,11,0,"All other causes",0.000496986802241414,0.00085795222655207,0.000612130096608444,"Male","Arizona",1979
"662",2,11,0,"Cancers",0.000187119364431222,0.000598680302810224,0.000323601395997501,"Male","Arizona",1979
"663",2,11,0,"Cardiovascular",2.77138250711134e-05,0.000538472630089142,0.000196341198233278,"Male","Arizona",1979
"664",2,11,0,"Communicable",0.000354586921187208,0.000542056039823361,0.000413074598114104,"Male","Arizona",1979
"665",2,11,0,"Injuries",0.000340936313878998,0.000571511627405163,0.00041380720780488,"Male","Arizona",1979
"666",2,11,0,"Non-communicable",-6.74420709490316e-05,0.000144255529195659,-6.73392133512827e-06,"Male","Arizona",1979
"667",2,11,1,"All other causes",0.000369187350279157,0.000546036906188601,0.000421896250974199,"Female","Arizona",1979
"668",2,11,1,"Cancers",-5.00823012026674e-06,0.000197813364824845,6.64782871661359e-05,"Female","Arizona",1979
"669",2,11,1,"Cardiovascular",0.000427210786574532,0.000832640293248959,0.000547213282771061,"Female","Arizona",1979
"670",2,11,1,"Communicable",2.20443383259315e-05,0.000102250895629777,4.76271209530528e-05,"Female","Arizona",1979
"671",2,11,1,"Injuries",2.5622103197188e-05,9.81942911094896e-05,4.3800180521708e-05,"Female","Arizona",1979
"672",2,11,1,"Non-communicable",0.000104657156350433,0.000261600840729485,0.000155273689295089,"Female","Arizona",1979
"673",2,12,0,"All other causes",0.000463540204324171,0.000828294962557279,0.000586444569414311,"Male","Arizona",1980
"674",2,12,0,"Cancers",0.000198597675940827,0.000582359310661478,0.000313031688525913,"Male","Arizona",1980
"675",2,12,0,"Cardiovascular",-0.000143270206234648,0.000382609989619353,2.97284269440383e-05,"Male","Arizona",1980
"676",2,12,0,"Communicable",0.00031028679101793,0.00048344536884454,0.000356757349197724,"Male","Arizona",1980
"677",2,12,0,"Injuries",0.000295094197147961,0.000524793187225638,0.000365998149409155,"Male","Arizona",1980
"678",2,12,0,"Non-communicable",-8.95589036207158e-05,0.000123091915507741,-3.54844622831313e-05,"Male","Arizona",1980
"679",2,12,1,"All other causes",0.000365590572456148,0.000542310312244916,0.000417768703995546,"Female","Arizona",1980
"680",2,12,1,"Cancers",-1.98072898525292e-05,0.000179039206448006,5.91314036580058e-05,"Female","Arizona",1980
"681",2,12,1,"Cardiovascular",0.00031335305441701,0.0007134654455894,0.000428551064516175,"Female","Arizona",1980
"682",2,12,1,"Communicable",-7.77835453096506e-06,7.50309858793808e-05,2.00061535661903e-05,"Female","Arizona",1980
"683",2,12,1,"Injuries",3.0366252453115e-05,9.9320783688636e-05,4.61174010823323e-05,"Female","Arizona",1980
"684",2,12,1,"Non-communicable",9.44926995012905e-05,0.000246225674756505,0.000136381545381468,"Female","Arizona",1980
"685",2,13,0,"All other causes",0.000494790965588651,0.000824557234631234,0.000609290142888378,"Male","Arizona",1981
"686",2,13,0,"Cancers",0.000210355245703321,0.000582373482973952,0.000327207513111365,"Male","Arizona",1981
"687",2,13,0,"Cardiovascular",-0.000138385815251969,0.00036331316113037,2.77236493155387e-05,"Male","Arizona",1981
"688",2,13,0,"Communicable",0.00029951746006891,0.000470266173540261,0.000349034082777493,"Male","Arizona",1981
"689",2,13,0,"Injuries",0.000261389863067291,0.000474199378799201,0.000329982408111831,"Male","Arizona",1981
"690",2,13,0,"Non-communicable",-8.43991511005977e-05,0.000129532853089351,-2.362174570155e-05,"Male","Arizona",1981
"691",2,13,1,"All other causes",0.000381896222977643,0.00054704649085251,0.000424706985968122,"Female","Arizona",1981
"692",2,13,1,"Cancers",-2.59573077926113e-05,0.000157966028971513,3.63871079812162e-05,"Female","Arizona",1981
"693",2,13,1,"Cardiovascular",0.000329060859691765,0.000724079796910593,0.000459554744143252,"Female","Arizona",1981
"694",2,13,1,"Communicable",-1.5586598551933e-07,8.16430194887908e-05,2.69805697791374e-05,"Female","Arizona",1981
"695",2,13,1,"Injuries",2.77043596907124e-05,9.75435945479096e-05,4.74643194297021e-05,"Female","Arizona",1981
"696",2,13,1,"Non-communicable",8.99032278229371e-05,0.000244291635728729,0.000135442454670709,"Female","Arizona",1981
"697",2,14,0,"All other causes",0.000463517726125147,0.000785617525334862,0.000583503241023992,"Male","Arizona",1982
"698",2,14,0,"Cancers",0.000200507318252687,0.000558103912248842,0.000307815303075342,"Male","Arizona",1982
"699",2,14,0,"Cardiovascular",-0.00017422937774689,0.000364869934915061,1.92515961635284e-05,"Male","Arizona",1982
"700",2,14,0,"Communicable",0.000295612471607708,0.000457806613701486,0.000338673436595058,"Male","Arizona",1982
"701",2,14,0,"Injuries",0.000250378007475092,0.000446384740930915,0.000304870410967389,"Male","Arizona",1982
"702",2,14,0,"Non-communicable",-0.000109737974440687,0.000125812396690735,-2.95905870164574e-05,"Male","Arizona",1982
"703",2,14,1,"All other causes",0.000365248818582014,0.000520192202589296,0.000410688808845275,"Female","Arizona",1982
"704",2,14,1,"Cancers",-2.77528893945207e-05,0.000145146109281041,3.02950180440254e-05,"Female","Arizona",1982
"705",2,14,1,"Cardiovascular",0.000248420808963812,0.000664092688538036,0.000386702874591955,"Female","Arizona",1982
"706",2,14,1,"Communicable",1.03539657647503e-05,9.27763715406176e-05,3.67435940782206e-05,"Female","Arizona",1982
"707",2,14,1,"Injuries",3.1823429702064e-05,0.000100510511508124,5.48397243837365e-05,"Female","Arizona",1982
"708",2,14,1,"Non-communicable",7.66157212995027e-05,0.00022871472966828,0.00012236817140771,"Female","Arizona",1982
"709",2,15,0,"All other causes",0.000457657969397543,0.000762322764483906,0.000571771491294679,"Male","Arizona",1983
"710",2,15,0,"Cancers",0.000205546540659577,0.000583079761349066,0.000329790719896569,"Male","Arizona",1983
"711",2,15,0,"Cardiovascular",-6.45635374550493e-05,0.000438698841517567,0.000116756939676726,"Male","Arizona",1983
"712",2,15,0,"Communicable",0.000299177599358027,0.000465834210263775,0.000351353159192446,"Male","Arizona",1983
"713",2,15,0,"Injuries",0.000231030630018486,0.000418458963960318,0.00028641296208569,"Male","Arizona",1983
"714",2,15,0,"Non-communicable",-0.000114881451893836,0.00011731264337168,-4.60045199622443e-05,"Male","Arizona",1983
"715",2,15,1,"All other causes",0.000352218378620602,0.000512596805050639,0.000408797360142022,"Female","Arizona",1983
"716",2,15,1,"Cancers",-3.52990866315719e-05,0.000132456477413158,2.1351865451234e-05,"Female","Arizona",1983
"717",2,15,1,"Cardiovascular",0.000379054966280376,0.000771989590618817,0.000507388010979506,"Female","Arizona",1983
"718",2,15,1,"Communicable",9.65355017371456e-06,9.17507387172845e-05,3.58423868282102e-05,"Female","Arizona",1983
"719",2,15,1,"Injuries",3.89677273370644e-05,0.000100426724031842,5.6209122360993e-05,"Female","Arizona",1983
"720",2,15,1,"Non-communicable",5.56090387392122e-05,0.000211217601599098,9.49459462152563e-05,"Female","Arizona",1983
"721",2,16,0,"All other causes",0.000410387699137308,0.000700042737606891,0.000512683704239157,"Male","Arizona",1984
"722",2,16,0,"Cancers",0.000251697010646701,0.00060042041844132,0.000373469636359364,"Male","Arizona",1984
"723",2,16,0,"Cardiovascular",-6.5013224141383e-06,0.000448307140021316,0.000128260879671678,"Male","Arizona",1984
"724",2,16,0,"Communicable",0.000245014006799385,0.000405760999982278,0.000288151883090528,"Male","Arizona",1984
"725",2,16,0,"Injuries",0.000188481396726781,0.000355062970578497,0.00023973969731127,"Male","Arizona",1984
"726",2,16,0,"Non-communicable",-0.000122650468095447,0.000100090060881013,-5.59351814691218e-05,"Male","Arizona",1984
"727",2,16,1,"All other causes",0.000334684602673577,0.000483315791003511,0.000381432015609986,"Female","Arizona",1984
"728",2,16,1,"Cancers",-3.40835046061139e-05,0.000117988076954345,1.01595169345853e-05,"Female","Arizona",1984
"729",2,16,1,"Cardiovascular",0.000359108738841304,0.000724569524374439,0.0004766288316306,"Female","Arizona",1984
"730",2,16,1,"Communicable",-9.46216431088726e-06,6.84367760380793e-05,1.25391433133614e-05,"Female","Arizona",1984
"731",2,16,1,"Injuries",3.54859233861761e-05,9.66691688346808e-05,5.3009369729635e-05,"Female","Arizona",1984
"732",2,16,1,"Non-communicable",2.15092655887648e-05,0.000183957748929263,7.48319520952764e-05,"Female","Arizona",1984
"733",2,17,0,"All other causes",0.000372807899873784,0.000641174743305723,0.000454023198774771,"Male","Arizona",1985
"734",2,17,0,"Cancers",0.0002817818874249,0.000612925182168707,0.000397389670731438,"Male","Arizona",1985
"735",2,17,0,"Cardiovascular",0.000102270364884841,0.000580452090257949,0.000266115200533947,"Male","Arizona",1985
"736",2,17,0,"Communicable",0.00022024888560459,0.000379075853041753,0.000264275791064035,"Male","Arizona",1985
"737",2,17,0,"Injuries",0.000152764080089394,0.000315644970025098,0.00020477569702882,"Male","Arizona",1985
"738",2,17,0,"Non-communicable",-0.00013227220741968,9.90316734731163e-05,-6.5811183566975e-05,"Male","Arizona",1985
"739",2,17,1,"All other causes",0.000329967454857802,0.000476144477439724,0.000371381003353664,"Female","Arizona",1985
"740",2,17,1,"Cancers",-4.0633676666855e-05,0.000107936362912582,6.91584014825257e-06,"Female","Arizona",1985
"741",2,17,1,"Cardiovascular",0.000356199238653627,0.00072662232817926,0.000489069851885941,"Female","Arizona",1985
"742",2,17,1,"Communicable",-2.14836084817583e-05,5.5327150946386e-05,3.77252843906782e-06,"Female","Arizona",1985
"743",2,17,1,"Injuries",3.14136331160022e-05,9.30228905276568e-05,4.79730098975874e-05,"Female","Arizona",1985
"744",2,17,1,"Non-communicable",9.70485114532504e-06,0.000161728954359475,5.57245566900935e-05,"Female","Arizona",1985
"745",2,18,0,"All other causes",0.000367247786137259,0.000622541973851902,0.000443574291413607,"Male","Arizona",1986
"746",2,18,0,"Cancers",0.00030076374940381,0.000626904757155184,0.000413231914399171,"Male","Arizona",1986
"747",2,18,0,"Cardiovascular",0.000260940034261882,0.000708444888684731,0.000410208866351589,"Male","Arizona",1986
"748",2,18,0,"Communicable",0.000243253611521325,0.000401648060343903,0.000282532936771971,"Male","Arizona",1986
"749",2,18,0,"Injuries",0.000112634635958148,0.000276527775764666,0.000166122896543454,"Male","Arizona",1986
"750",2,18,0,"Non-communicable",-0.000112545103634931,0.000116547465444062,-4.40350263362771e-05,"Male","Arizona",1986
"751",2,18,1,"All other causes",0.000321781115515233,0.000467529367736723,0.000364376267739281,"Female","Arizona",1986
"752",2,18,1,"Cancers",-5.93763471299552e-05,0.000100631063777788,3.28955643921837e-07,"Female","Arizona",1986
"753",2,18,1,"Cardiovascular",0.000457296410254915,0.000843580037901341,0.000585632416178557,"Female","Arizona",1986
"754",2,18,1,"Communicable",-3.46115368037738e-05,3.91356124497852e-05,-9.71196765535541e-06,"Female","Arizona",1986
"755",2,18,1,"Injuries",2.61226776377805e-05,9.07777199209539e-05,4.39669918046331e-05,"Female","Arizona",1986
"756",2,18,1,"Non-communicable",-2.28545682236429e-05,0.000148786479765469,3.59546692938032e-05,"Female","Arizona",1986
"757",2,19,0,"All other causes",0.000356633939709711,0.000602722463112765,0.000430845854664896,"Male","Arizona",1987
"758",2,19,0,"Cancers",0.000313106085371226,0.000642207685731286,0.000440098824831883,"Male","Arizona",1987
"759",2,19,0,"Cardiovascular",0.000336945235713855,0.00082137973960475,0.000502380145455459,"Male","Arizona",1987
"760",2,19,0,"Communicable",0.000185195425523074,0.000353623780246637,0.000232476164373789,"Male","Arizona",1987
"761",2,19,0,"Injuries",0.000101516369175238,0.000256820227163959,0.000149846474889292,"Male","Arizona",1987
"762",2,19,0,"Non-communicable",-8.86856820103841e-05,0.000133527577554429,-3.07441887851256e-05,"Male","Arizona",1987
"763",2,19,1,"All other causes",0.000306296602351135,0.000452624876885578,0.000354664835806717,"Female","Arizona",1987
"764",2,19,1,"Cancers",-5.18048852018745e-05,9.78522061132486e-05,-5.07020102229797e-07,"Female","Arizona",1987
"765",2,19,1,"Cardiovascular",0.000508271478646474,0.00086001100329685,0.000624117851065792,"Female","Arizona",1987
"766",2,19,1,"Communicable",-3.85796539597152e-05,3.69329894595766e-05,-1.30668514320052e-05,"Female","Arizona",1987
"767",2,19,1,"Injuries",2.60587628684411e-05,9.70843029714239e-05,4.7075973867619e-05,"Female","Arizona",1987
"768",2,19,1,"Non-communicable",-1.79658258328142e-05,0.000153876678682841,4.11655762480583e-05,"Female","Arizona",1987
"769",2,20,0,"All other causes",0.00036683873493711,0.000605505428584622,0.00043893295523759,"Male","Arizona",1988
"770",2,20,0,"Cancers",0.000349630003953015,0.000673543511907286,0.000473623928683894,"Male","Arizona",1988
"771",2,20,0,"Cardiovascular",0.000446058840728769,0.000888186369194391,0.00058275396716123,"Male","Arizona",1988
"772",2,20,0,"Communicable",0.000157513554963699,0.000319864416081047,0.000203241481901427,"Male","Arizona",1988
"773",2,20,0,"Injuries",0.000108523909117348,0.000258784265529608,0.000155670501066591,"Male","Arizona",1988
"774",2,20,0,"Non-communicable",-8.311350705904e-05,0.000146114723197998,-2.49127663422819e-05,"Male","Arizona",1988
"775",2,20,1,"All other causes",0.000316121508915958,0.000466889102649551,0.000367695939732643,"Female","Arizona",1988
"776",2,20,1,"Cancers",-5.12745586564701e-05,9.84479970051892e-05,2.6467990900305e-06,"Female","Arizona",1988
"777",2,20,1,"Cardiovascular",0.000658780656744273,0.0010128292688315,0.000775507246468226,"Female","Arizona",1988
"778",2,20,1,"Communicable",-6.74483371949749e-05,4.42143394285623e-06,-4.54518191492477e-05,"Female","Arizona",1988
"779",2,20,1,"Injuries",3.1667156688285e-05,0.000101321230174264,5.27969295289311e-05,"Female","Arizona",1988
"780",2,20,1,"Non-communicable",-1.74292714098511e-05,0.000164352282222746,4.44859316082096e-05,"Female","Arizona",1988
"781",2,21,0,"All other causes",0.000374032655958235,0.000611848850672731,0.000449674846017986,"Male","Arizona",1989
"782",2,21,0,"Cancers",0.000380975742943799,0.000700353392659248,0.000502105058513322,"Male","Arizona",1989
"783",2,21,0,"Cardiovascular",0.000601614838272349,0.00106613047987484,0.000763881792719452,"Male","Arizona",1989
"784",2,21,0,"Communicable",0.000105933206515724,0.000287700798788737,0.000156813690070921,"Male","Arizona",1989
"785",2,21,0,"Injuries",0.000131328568683257,0.000281786233109249,0.000174346228605721,"Male","Arizona",1989
"786",2,21,0,"Non-communicable",-5.04006154681466e-05,0.000187265899901848,2.56331199698904e-05,"Male","Arizona",1989
"787",2,21,1,"All other causes",0.000316892986546098,0.000467486476728767,0.000366945745722917,"Female","Arizona",1989
"788",2,21,1,"Cancers",-6.37835471306737e-05,7.68307553124629e-05,-1.6583545431641e-05,"Female","Arizona",1989
"789",2,21,1,"Cardiovascular",0.000780380988313634,0.00111730139973321,0.000878140084713409,"Female","Arizona",1989
"790",2,21,1,"Communicable",-8.63753798085072e-05,-5.25450992937068e-06,-5.54994716897978e-05,"Female","Arizona",1989
"791",2,21,1,"Injuries",4.05703737401107e-05,0.00011056527883239,6.16089686920284e-05,"Female","Arizona",1989
"792",2,21,1,"Non-communicable",-7.97054422288315e-06,0.000170316617190681,5.38361435930822e-05,"Female","Arizona",1989
"793",2,22,0,"All other causes",0.000389202041925908,0.000617241529320796,0.000461959008674961,"Male","Arizona",1990
"794",2,22,0,"Cancers",0.000390491955677905,0.000726218630462443,0.000529197916949328,"Male","Arizona",1990
"795",2,22,0,"Cardiovascular",0.000609107135855479,0.00104331986491041,0.00075629821878791,"Male","Arizona",1990
"796",2,22,0,"Communicable",3.63313843573826e-05,0.000221999683298124,9.38072540883011e-05,"Male","Arizona",1990
"797",2,22,0,"Injuries",0.000158416574763959,0.000308214489691944,0.000207936253698613,"Male","Arizona",1990
"798",2,22,0,"Non-communicable",-1.06704403339576e-05,0.000216534393287879,5.33914655915627e-05,"Male","Arizona",1990
"799",2,22,1,"All other causes",0.000329489774734409,0.00047379246639768,0.000376764508618941,"Female","Arizona",1990
"800",2,22,1,"Cancers",-8.56793938195711e-05,5.53847016256663e-05,-3.24190396382863e-05,"Female","Arizona",1990
"801",2,22,1,"Cardiovascular",0.000838791915807097,0.00116783219847372,0.000938498920755372,"Female","Arizona",1990
"802",2,22,1,"Communicable",-8.13184577933042e-05,-7.45848828765804e-06,-5.47553628743637e-05,"Female","Arizona",1990
"803",2,22,1,"Injuries",4.7893502405267e-05,0.000115651773138212,6.81442544511927e-05,"Female","Arizona",1990
"804",2,22,1,"Non-communicable",6.0324746706572e-06,0.000178733213518879,5.53446105337849e-05,"Female","Arizona",1990
"805",2,23,0,"All other causes",0.000381919627126516,0.000605357534912011,0.000452138112192638,"Male","Arizona",1991
"806",2,23,0,"Cancers",0.000422113725871847,0.0007256494352537,0.000521667956765847,"Male","Arizona",1991
"807",2,23,0,"Cardiovascular",0.000711808626485226,0.00112396073376723,0.000853573282597683,"Male","Arizona",1991
"808",2,23,0,"Communicable",2.94487240484503e-05,0.000214409538140752,8.71493082035027e-05,"Male","Arizona",1991
"809",2,23,0,"Injuries",0.000193386392200923,0.000345438482108666,0.000251384746394719,"Male","Arizona",1991
"810",2,23,0,"Non-communicable",6.44214747692175e-06,0.000221732163120288,6.80387222073679e-05,"Male","Arizona",1991
