"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"636",96,2,8,1,"Non-communicable",14.242782001378,28.5579080873888,45.901797577377,28.9800160991949,"Mountain","West","AZ","Female","Arizona",1976,"Arizona"
"637",97,2,9,0,"All other causes",55.673334165116,83.6558689287763,115.92234737209,84.2611168461824,"Mountain","West","AZ","Male","Arizona",1977,"Arizona"
"638",98,2,9,0,"Cancers",24.9789600230432,65.9262120583436,113.03888668795,66.6384561968651,"Mountain","West","AZ","Male","Arizona",1977,"Arizona"
"639",99,2,9,0,"Cardiovascular",-8.2076013155831,46.4508901218285,107.551024180582,47.4181009907898,"Mountain","West","AZ","Male","Arizona",1977,"Arizona"
"640",100,2,9,0,"Communicable",29.3719369416901,46.8114595785496,74.958028566059,48.4382128446831,"Mountain","West","AZ","Male","Arizona",1977,"Arizona"
"641",101,2,9,0,"Injuries",42.4640476282851,70.459307079329,103.728098440357,71.2235137170569,"Mountain","West","AZ","Male","Arizona",1977,"Arizona"
"642",102,2,9,0,"Non-communicable",-13.4555414158665,11.9403589811952,37.9177891227684,12.026277330412,"Mountain","West","AZ","Male","Arizona",1977,"Arizona"
"643",103,2,9,1,"All other causes",39.897432899399,60.1923315187576,85.70479595719,61.4420744306126,"Mountain","West","AZ","Female","Arizona",1977,"Arizona"
"644",104,2,9,1,"Cancers",0.811852955689524,21.8524010126971,44.9840122512901,22.1210094460816,"Mountain","West","AZ","Female","Arizona",1977,"Arizona"
"645",105,2,9,1,"Cardiovascular",49.757826711298,93.1828936434235,145.562166277185,94.5908872294597,"Mountain","West","AZ","Female","Arizona",1977,"Arizona"
"646",106,2,9,1,"Communicable",3.5932489622451,12.2603839201152,24.0118843226499,12.7293544218045,"Mountain","West","AZ","Female","Arizona",1977,"Arizona"
"647",107,2,9,1,"Injuries",0.670250628145574,8.65606675483303,23.5429412693093,9.83388177551865,"Mountain","West","AZ","Female","Arizona",1977,"Arizona"
"648",108,2,9,1,"Non-communicable",13.7641272624283,27.3653101638964,44.0791826341389,27.7236336481112,"Mountain","West","AZ","Female","Arizona",1977,"Arizona"
"649",109,2,10,0,"All other causes",59.6027904914539,85.145454182436,118.18890638713,85.8395194319667,"Mountain","West","AZ","Male","Arizona",1978,"Arizona"
"650",110,2,10,0,"Cancers",24.1194016272069,62.9436219660295,109.755488761205,63.6875535847501,"Mountain","West","AZ","Male","Arizona",1978,"Arizona"
"651",111,2,10,0,"Cardiovascular",-12.7429429722303,40.3649911956589,96.4788206619128,40.7501104680035,"Mountain","West","AZ","Male","Arizona",1978,"Arizona"
"652",112,2,10,0,"Communicable",27.066735623284,44.2280198356255,71.6757865518798,45.2137335370728,"Mountain","West","AZ","Male","Arizona",1978,"Arizona"
"653",113,2,10,0,"Injuries",35.4014044319988,60.520240320625,91.5357834202061,61.4324547541896,"Mountain","West","AZ","Male","Arizona",1978,"Arizona"
"654",114,2,10,0,"Non-communicable",-10.7898249170084,13.919198169595,39.917616002742,14.3651288458885,"Mountain","West","AZ","Male","Arizona",1978,"Arizona"
"655",115,2,10,1,"All other causes",38.925619918414,58.3331201634483,82.9955349960371,59.341330973377,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"656",116,2,10,1,"Cancers",-0.437728233746328,19.1992582081726,43.8159645188527,19.9488156786595,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"657",117,2,10,1,"Cardiovascular",40.5424538288308,89.2810627143476,139.054620443009,89.1101177915884,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"658",118,2,10,1,"Communicable",2.53857642751912,11.7865581894453,23.2768994800438,11.9838852760565,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"659",119,2,10,1,"Injuries",0.64839841424131,7.82067523212885,21.2306717093275,8.99806163251921,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"660",120,2,10,1,"Non-communicable",13.6187115596895,25.8450867385442,41.9975004393282,26.6037478301189,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"661",121,2,11,0,"All other causes",59.9015760154313,82.9199955650514,117.684916609386,84.6079122680831,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"662",122,2,11,0,"Cancers",21.3289463184017,60.0918657202719,104.251368523592,60.4233923793657,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"663",123,2,11,0,"Cardiovascular",-5.46409548733863,47.9098426122335,107.823370920884,48.481638303451,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"664",124,2,11,0,"Communicable",32.8572844998051,49.5841539376647,77.0853413212866,50.8036286607234,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"665",125,2,11,0,"Injuries",30.5542553111478,54.8344352068841,83.712906335457,55.2207736099899,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"666",126,2,11,0,"Non-communicable",-12.5846434174835,13.8915467301375,39.1577922596264,13.6572615357622,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"667",127,2,11,1,"All other causes",36.8998991294367,55.7129795752164,81.1338366041098,56.737997500521,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"668",128,2,11,1,"Cancers",-0.870822078339554,17.7720523563957,41.1101026296133,18.8451594890082,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"669",129,2,11,1,"Cardiovascular",41.9851968049935,83.384494938052,125.739961763848,83.6537155236766,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"670",130,2,11,1,"Communicable",2.99775576428156,12.2760708494329,23.3454328939911,12.453449819364,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"671",131,2,11,1,"Injuries",0.431472184296051,7.6453135967143,19.5156805878711,8.53457593785807,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"672",132,2,11,1,"Non-communicable",11.0435764603456,23.5657001842994,39.0199153320619,24.0283844389473,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"673",133,2,12,0,"All other causes",57.5132930615095,81.1452919226939,111.235266204431,81.853587775246,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"674",134,2,12,0,"Cancers",18.0270925661153,58.2041086751486,99.3344691241742,58.2026721163576,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"675",135,2,12,0,"Cardiovascular",-17.2885839546249,32.2826594698125,92.3391018740593,33.8933344823261,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"676",136,2,12,0,"Communicable",27.9366487898423,43.7686585551897,69.6508037450865,44.5925007300078,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"677",137,2,12,0,"Injuries",28.3049819594652,49.376283535821,78.9382827715476,50.5826268612656,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"678",138,2,12,0,"Non-communicable",-13.3316029123797,11.6244844078012,38.7447490676486,11.5703031438046,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"679",139,2,12,1,"All other causes",36.7642189734008,54.6503113383799,78.9399411058673,55.7350150052251,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"680",140,2,12,1,"Cancers",-1.89936449033231,15.7916628593116,39.3458100282775,16.9897686969009,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"681",141,2,12,1,"Cardiovascular",30.5031890218647,71.7494299030381,111.686500821646,70.877851281219,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"682",142,2,12,1,"Communicable",-0.336929217755421,9.28288999469998,19.8996886717964,9.48790304515108,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"683",143,2,12,1,"Injuries",1.68322197363458,8.04446089649514,19.1545439676556,8.74014595351328,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"684",144,2,12,1,"Non-communicable",9.05702799169391,21.7709370619535,37.2267486174276,22.3456236582168,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"685",145,2,13,0,"All other causes",58.0392687734499,81.519673655936,111.364084465147,82.3565721465329,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"686",146,2,13,0,"Cancers",22.0878826062768,59.3276651397852,96.9310493900862,59.2361043515171,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"687",147,2,13,0,"Cardiovascular",-16.0565040341651,32.2825999318364,86.6551311348795,32.9958431372888,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"688",148,2,13,0,"Communicable",26.6048764545387,42.2019251069847,66.6810342843684,43.1737093701565,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"689",149,2,13,0,"Injuries",22.8256786185942,45.9320763380197,73.1573697333049,46.2096221786102,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"690",150,2,13,0,"Non-communicable",-12.2522813119447,11.7747811909951,38.1932988292164,12.2649258000692,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"691",151,2,13,1,"All other causes",36.9814827552162,54.9196028438542,78.9468576324665,55.558059108489,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"692",152,2,13,1,"Cancers",-2.53817490883308,14.0918960295576,35.8873597120237,15.2007536362955,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"693",153,2,13,1,"Cardiovascular",33.3956830097591,71.6536600258292,116.779237716561,72.2770043789783,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"694",154,2,13,1,"Communicable",0.538723741859497,9.57611446269198,20.640382526119,9.87730149590421,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"695",155,2,13,1,"Injuries",2.0531731028325,8.32535744545409,17.676485510468,8.82039048893366,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"696",156,2,13,1,"Non-communicable",9.1908223751941,21.5635329366439,37.346465615055,21.9431351052804,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"697",157,2,14,0,"All other causes",55.6469695268262,78.7540565818166,105.870871812406,79.3330679148104,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"698",158,2,14,0,"Cancers",19.2720774048021,57.4159319036943,91.7072693472545,56.7448580766075,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"699",159,2,14,0,"Cardiovascular",-14.4348541494518,32.3329962795474,86.4389479245244,33.2753926190722,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"700",160,2,14,0,"Communicable",25.3760975088457,41.26433940215,62.6933993491226,41.892425692162,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"701",161,2,14,0,"Injuries",20.699076640404,42.8179702374581,68.5640316206118,43.0640719906721,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"702",162,2,14,0,"Non-communicable",-12.9222337595663,11.9145407728479,38.7139748863396,11.7579218021725,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"703",163,2,14,1,"All other causes",34.972465850348,52.4194847815968,76.1819901254653,53.0046518823304,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"704",164,2,14,1,"Cancers",-3.27521083007021,12.891149755583,35.5028894826475,14.1432879536879,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"705",165,2,14,1,"Cardiovascular",25.0957547046585,64.1973887193884,105.968628093062,64.6167098664013,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"706",166,2,14,1,"Communicable",1.1474737832295,10.3306468833558,20.8063907860336,10.6138666997867,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"707",167,2,14,1,"Injuries",2.33121334657674,8.79467307494239,17.5343829412338,9.18306675376502,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"708",168,2,14,1,"Non-communicable",7.33030366585277,20.1477182287185,35.8046115570709,20.7497814817682,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"709",169,2,15,0,"All other causes",53.2784078954282,76.7239652318042,103.485328714657,77.2047099811438,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"710",170,2,15,0,"Cancers",21.0425633231318,59.0072652839524,93.5431614195789,59.0605196530334,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"711",171,2,15,0,"Cardiovascular",-6.87646147984157,40.213683486193,92.12746336615,41.522753709393,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"712",172,2,15,0,"Communicable",26.5310115147161,42.0708521789407,63.8046557083937,43.1441888758205,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"713",173,2,15,0,"Injuries",18.7328133295816,39.9376783612603,63.6823663468388,40.0687689734605,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"714",174,2,15,0,"Non-communicable",-13.6532835023987,10.6796764794659,35.8877684396363,10.5682984613018,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"715",175,2,15,1,"All other causes",34.650289077615,51.3441921315922,73.7439562058924,52.0708569329513,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"716",176,2,15,1,"Cancers",-3.67739630592743,11.8051265045355,33.8084558653023,13.0722076437297,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"717",177,2,15,1,"Cardiovascular",37.7838509357639,75.281557754626,114.84163772828,75.7214292780507,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"718",178,2,15,1,"Communicable",1.43948761468439,10.1508438152133,20.7386027349361,10.4744583174979,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"719",179,2,15,1,"Injuries",2.66556621904063,9.13279942923672,16.7833228370677,9.37116623946926,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"720",180,2,15,1,"Non-communicable",4.94482818412749,18.2712477791867,34.6258286390937,18.5266004277217,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"721",181,2,16,0,"All other causes",46.2141323731902,70.0619500826189,96.335152745749,70.5579112960913,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"722",182,2,16,0,"Cancers",25.3475082105796,61.1316057060529,95.3365208409647,61.1010544381277,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"723",183,2,16,0,"Cardiovascular",-5.79642544533072,41.2862912435817,88.0888392990678,41.1049851784618,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"724",184,2,16,0,"Communicable",20.718218868128,36.4670665519638,58.69995409303,37.1053244018656,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"725",185,2,16,0,"Injuries",13.3045533414053,32.9203900055715,56.373436157603,33.3569473463064,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"726",186,2,16,0,"Non-communicable",-15.5012703402438,9.25410318819726,32.8628549373831,8.82258982216374,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"727",187,2,16,1,"All other causes",30.5869357215155,48.0282329250575,68.9752256363058,48.7215016032473,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"728",188,2,16,1,"Cancers",-4.16370551452591,11.1896801957496,33.8875356678759,12.1727869847377,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"729",189,2,16,1,"Cardiovascular",35.5460610234044,72.8162979072833,112.796740167027,72.5183857479242,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"730",190,2,16,1,"Communicable",-0.378624465035421,7.8252795137482,18.6095647525786,8.18050258615041,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"731",191,2,16,1,"Injuries",2.23454883348252,8.9157119027445,16.6027229692708,9.14708928750684,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"732",192,2,16,1,"Non-communicable",1.4926075333123,15.9139611017202,31.3058799794985,15.9548392192493,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"733",193,2,17,0,"All other causes",42.8899901233597,64.6734024065951,91.9117196493905,65.2379787947097,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"734",194,2,17,0,"Cancers",28.6619557479219,63.3658731080027,97.2022465611238,63.4299509018139,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"735",195,2,17,0,"Cardiovascular",9.01906848918419,54.5536832717823,102.522014044554,55.3234306218852,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"736",196,2,17,0,"Communicable",18.5380737973563,34.0652176239274,54.5735797445313,34.5296585731904,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"737",197,2,17,0,"Injuries",10.0602067589494,28.7442340868665,51.5357067513206,29.1608314538891,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"738",198,2,17,0,"Non-communicable",-15.6495911514879,8.61320187186306,33.9354113886327,8.57715876032229,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"739",199,2,17,1,"All other causes",30.0971153425269,46.8144661757663,66.2309471127976,47.0897880774119,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"740",200,2,17,1,"Cancers",-5.0074856320878,9.96698810278866,31.6234576294092,11.111239543851,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"741",201,2,17,1,"Cardiovascular",35.3969157233638,72.2253721949804,112.860965352624,72.5697953596996,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"742",202,2,17,1,"Communicable",-1.6551899945516,6.54998353719889,16.9207425530942,6.84373601767063,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"743",203,2,17,1,"Injuries",1.75172555300452,8.63969704414681,15.8505496201027,8.7963727285896,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"744",204,2,17,1,"Non-communicable",-0.223817131393347,13.6509329537295,30.179521250669,13.956711383173,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
