"state.n" "year.n" "race.n" "sex.n" "COD" "race" "sex" "state" "year" "Census_Division" "Census_Region" "stabbrs" "rate.per.100k_LCL" "rate.per.100k" "rate.per.100k_UCL"
"1026" 20 43 1 0 "Non-communicable" "Black" "Male" "Maryland" 2011 "South Atlantic" "South" "MD" 110.265938224327 116.099008844473 116.099008844473
"1027" 20 43 1 1 "All other causes" "Black" "Female" "Maryland" 2011 "South Atlantic" "South" "MD" 142.439942134774 148.189098795604 148.189098795604
"1028" 20 43 1 1 "Cancers" "Black" "Female" "Maryland" 2011 "South Atlantic" "South" "MD" 158.48199404021 163.498935759276 163.498935759276
"1029" 20 43 1 1 "Cardiovascular" "Black" "Female" "Maryland" 2011 "South Atlantic" "South" "MD" 224.477433235954 231.599882297416 231.599882297416
"1030" 20 43 1 1 "Communicable" "Black" "Female" "Maryland" 2011 "South Atlantic" "South" "MD" 46.0221492609953 49.2679055805083 49.2679055805083
"1031" 20 43 1 1 "Injuries" "Black" "Female" "Maryland" 2011 "South Atlantic" "South" "MD" 18.2791684608036 19.6628864629978 19.6628864629978
"1032" 20 43 1 1 "Non-communicable" "Black" "Female" "Maryland" 2011 "South Atlantic" "South" "MD" 80.4355312699114 84.5495696966715 84.5495696966715
"1033" 20 44 0 0 "All other causes" "White" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 159.383725216792 163.583650242199 163.583650242199
"1034" 20 44 0 0 "Cancers" "White" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 192.085217194495 195.942335282076 195.942335282076
"1035" 20 44 0 0 "Cardiovascular" "White" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 251.794760613204 257.820933074849 257.820933074849
"1036" 20 44 0 0 "Communicable" "White" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 41.4114640061996 43.8151731322787 43.8151731322787
"1037" 20 44 0 0 "Injuries" "White" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 60.560108461608 62.711672479626 62.711672479626
"1038" 20 44 0 0 "Non-communicable" "White" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 93.366819217443 96.6471881006276 96.6471881006276
"1039" 20 44 0 1 "All other causes" "White" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 132.183637046751 135.288000497108 135.288000497108
"1040" 20 44 0 1 "Cancers" "White" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 140.311819297773 143.291878882195 143.291878882195
"1041" 20 44 0 1 "Cardiovascular" "White" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 176.213748575596 180.022759026314 180.022759026314
"1042" 20 44 0 1 "Communicable" "White" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 31.2563935219993 32.6900120781857 32.6900120781857
"1043" 20 44 0 1 "Injuries" "White" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 24.1586115482271 25.2483773410779 25.2483773410779
"1044" 20 44 0 1 "Non-communicable" "White" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 77.1559069877374 79.749397810913 79.749397810913
"1045" 20 44 1 0 "All other causes" "Black" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 176.664054561432 184.655722257417 184.655722257417
"1046" 20 44 1 0 "Cancers" "Black" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 230.133966496505 238.353716541 238.353716541
"1047" 20 44 1 0 "Cardiovascular" "Black" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 321.038253847445 331.91073628025 331.91073628025
"1048" 20 44 1 0 "Communicable" "Black" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 65.5669635733349 70.4102496307761 70.4102496307761
"1049" 20 44 1 0 "Injuries" "Black" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 76.1333522877095 80.2370378910435 80.2370378910435
"1050" 20 44 1 0 "Non-communicable" "Black" "Male" "Maryland" 2012 "South Atlantic" "South" "MD" 107.701020235271 113.954828053849 113.954828053849
"1051" 20 44 1 1 "All other causes" "Black" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 144.158237536898 149.886810668521 149.886810668521
"1052" 20 44 1 1 "Cancers" "Black" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 156.239677044043 160.688794689757 160.688794689757
"1053" 20 44 1 1 "Cardiovascular" "Black" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 219.096739236989 226.823540946085 226.823540946085
"1054" 20 44 1 1 "Communicable" "Black" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 44.3737570857096 47.7513037089053 47.7513037089053
"1055" 20 44 1 1 "Injuries" "Black" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 18.387070084782 19.8179085204393 19.8179085204393
"1056" 20 44 1 1 "Non-communicable" "Black" "Female" "Maryland" 2012 "South Atlantic" "South" "MD" 76.6194184460914 80.7464970609569 80.7464970609569
"1057" 20 45 0 0 "All other causes" "White" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 159.232085938215 163.955570097539 163.955570097539
"1058" 20 45 0 0 "Cancers" "White" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 189.687441636799 194.391893592748 194.391893592748
"1059" 20 45 0 0 "Cardiovascular" "White" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 253.524394561569 260.229073303208 260.229073303208
"1060" 20 45 0 0 "Communicable" "White" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 43.3395789714949 46.2134124566815 46.2134124566815
"1061" 20 45 0 0 "Injuries" "White" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 61.2235666729478 63.7632438916594 63.7632438916594
"1062" 20 45 0 0 "Non-communicable" "White" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 92.148178719961 96.0059887627965 96.0059887627965
"1063" 20 45 0 1 "All other causes" "White" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 136.495482642018 140.12282817155 140.12282817155
"1064" 20 45 0 1 "Cancers" "White" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 138.956829636338 142.71809622867 142.71809622867
"1065" 20 45 0 1 "Cardiovascular" "White" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 171.723092202778 176.090316007656 176.090316007656
"1066" 20 45 0 1 "Communicable" "White" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 31.3913595148052 33.0168838114032 33.0168838114032
"1067" 20 45 0 1 "Injuries" "White" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 23.9248171279629 25.2219021877697 25.2219021877697
"1068" 20 45 0 1 "Non-communicable" "White" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 76.3889522587963 78.9968319385693 78.9968319385693
"1069" 20 45 1 0 "All other causes" "Black" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 174.319282676785 183.218201937049 183.218201937049
"1070" 20 45 1 0 "Cancers" "Black" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 225.882979155847 235.583373944142 235.583373944142
"1071" 20 45 1 0 "Cardiovascular" "Black" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 316.97173275781 329.932430813023 329.932430813023
"1072" 20 45 1 0 "Communicable" "Black" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 65.9668342048313 71.7398583492532 71.7398583492532
"1073" 20 45 1 0 "Injuries" "Black" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 76.3939375814421 80.5378998065821 80.5378998065821
"1074" 20 45 1 0 "Non-communicable" "Black" "Male" "Maryland" 2013 "South Atlantic" "South" "MD" 106.107698867226 113.180535965944 113.180535965944
"1075" 20 45 1 1 "All other causes" "Black" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 145.078446372733 151.614883951348 151.614883951348
"1076" 20 45 1 1 "Cancers" "Black" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 154.534360667851 159.908493067506 159.908493067506
"1077" 20 45 1 1 "Cardiovascular" "Black" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 216.718252088491 224.570765750167 224.570765750167
"1078" 20 45 1 1 "Communicable" "Black" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 44.4673619256065 48.3001393425041 48.3001393425041
"1079" 20 45 1 1 "Injuries" "Black" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 18.5726093443919 20.1699331344948 20.1699331344948
"1080" 20 45 1 1 "Non-communicable" "Black" "Female" "Maryland" 2013 "South Atlantic" "South" "MD" 74.4413586222153 78.8862368548423 78.8862368548423
"1" 21 1 0 0 "All other causes" "White" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 132.985241138802 137.341111739058 141.7503819723 137.341111739058
"2" 21 1 0 0 "Cancers" "White" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 261.510281332544 267.503055618992 273.810382051004 267.503055618992
"3" 21 1 0 0 "Cardiovascular" "White" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 860.450084872702 873.912668449364 887.294937380653 873.912668449364
"4" 21 1 0 0 "Communicable" "White" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 90.8421051390024 95.6594583757766 100.041280709811 95.6594583757766
"5" 21 1 0 0 "Injuries" "White" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 85.9798744383071 89.0778913616151 92.3526523779992 89.0778913616151
"6" 21 1 0 0 "Non-communicable" "White" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 105.039287839154 108.799654084819 112.686516368595 108.799654084819
"7" 21 1 0 1 "All other causes" "White" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 92.8379146804564 95.6529459153814 98.7197046785629 95.6529459153814
"8" 21 1 0 1 "Cancers" "White" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 169.214095610445 172.6699665342 176.149478300755 172.6699665342
"9" 21 1 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 561.572537782501 571.082108393463 580.443116086621 571.082108393463
"10" 21 1 0 1 "Communicable" "White" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 47.8971070464743 50.3731104932271 52.7644228845008 50.3731104932271
"11" 21 1 0 1 "Injuries" "White" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 40.5390499094806 42.5141004534291 44.5461107142134 42.5141004534291
"12" 21 1 0 1 "Non-communicable" "White" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 49.9933101648854 51.8512256241098 53.9686216650129 51.8512256241098
"13" 21 1 1 0 "All other causes" "Black" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 179.268717673221 203.341205427054 236.788448328282 203.341205427054
"14" 21 1 1 0 "Cancers" "Black" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 297.493756973749 330.752059455719 363.809918873834 330.752059455719
"15" 21 1 1 0 "Cardiovascular" "Black" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 770.812554969213 837.802720400658 925.397254637461 837.802720400658
"16" 21 1 1 0 "Communicable" "Black" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 101.813984518689 132.220212063392 171.351751304862 132.220212063392
"17" 21 1 1 0 "Injuries" "Black" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 171.811894769752 196.506308841966 225.110917462782 196.506308841966
"18" 21 1 1 0 "Non-communicable" "Black" "Male" "Massachusetts" 1969 "New England" "Northeast" "MA" 131.436381969532 155.848302279278 191.387654286456 155.848302279278
"19" 21 1 1 1 "All other causes" "Black" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 125.301283624454 142.444724774046 159.707940745003 142.444724774046
"20" 21 1 1 1 "Cancers" "Black" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 162.78335313894 180.122986422803 199.633926185175 180.122986422803
"21" 21 1 1 1 "Cardiovascular" "Black" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 528.451893599547 575.901993402061 632.955021230594 575.901993402061
"22" 21 1 1 1 "Communicable" "Black" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 64.0992745106033 85.7791675023611 114.605462086108 85.7791675023611
"23" 21 1 1 1 "Injuries" "Black" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 41.29073125594 53.1037961401323 69.0901767476965 53.1037961401323
"24" 21 1 1 1 "Non-communicable" "Black" "Female" "Massachusetts" 1969 "New England" "Northeast" "MA" 65.2571857695216 80.7439525766866 100.581056367374 80.7439525766866
"25" 21 2 0 0 "All other causes" "White" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 129.510518264558 133.706385049456 137.784126136363 133.706385049456
"26" 21 2 0 0 "Cancers" "White" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 265.000403625998 270.083911704398 275.146027602831 270.083911704398
"27" 21 2 0 0 "Cardiovascular" "White" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 852.342078140502 865.06719976329 878.44341560092 865.06719976329
"28" 21 2 0 0 "Communicable" "White" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 87.9914635665476 92.4854461829423 96.8329625182373 92.4854461829423
"29" 21 2 0 0 "Injuries" "White" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 85.6480924248597 88.3690953964573 91.3063545547442 88.3690953964573
"30" 21 2 0 0 "Non-communicable" "White" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 107.594532328941 110.7374345827 113.897763350288 110.7374345827
"31" 21 2 0 1 "All other causes" "White" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 90.365447456473 92.7996324299163 95.5706092978738 92.7996324299163
"32" 21 2 0 1 "Cancers" "White" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 167.911640289295 171.269301829494 174.623443215747 171.269301829494
"33" 21 2 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 537.121701367425 545.383971663063 554.012299765344 545.383971663063
"34" 21 2 0 1 "Communicable" "White" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 46.9074847263508 49.2367051912423 51.5471974569454 49.2367051912423
"35" 21 2 0 1 "Injuries" "White" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 39.8098230471575 41.44612085813 43.3203975001693 41.44612085813
"36" 21 2 0 1 "Non-communicable" "White" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 49.8695490074523 51.6918007725764 53.4687777450212 51.6918007725764
"37" 21 2 1 0 "All other causes" "Black" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 181.936102460376 204.571450181295 236.17522041068 204.571450181295
"38" 21 2 1 0 "Cancers" "Black" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 304.476734079466 334.122011873538 363.166616993476 334.122011873538
"39" 21 2 1 0 "Cardiovascular" "Black" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 756.588352371703 814.745748149111 881.74617656912 814.745748149111
"40" 21 2 1 0 "Communicable" "Black" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 98.3613698086078 123.554115170521 158.369518703244 123.554115170521
"41" 21 2 1 0 "Injuries" "Black" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 171.57909282358 193.638436332074 217.049679863271 193.638436332074
"42" 21 2 1 0 "Non-communicable" "Black" "Male" "Massachusetts" 1970 "New England" "Northeast" "MA" 132.453042316602 155.060264672031 185.580653748861 155.060264672031
"43" 21 2 1 1 "All other causes" "Black" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 125.483916027585 141.319781432369 157.477407589935 141.319781432369
"44" 21 2 1 1 "Cancers" "Black" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 163.035841361293 178.504088939835 197.491370226693 178.504088939835
"45" 21 2 1 1 "Cardiovascular" "Black" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 531.227517161677 573.620353584495 620.700498330375 573.620353584495
"46" 21 2 1 1 "Communicable" "Black" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 64.8239028290749 83.645758076032 107.879408110265 83.645758076032
"47" 21 2 1 1 "Injuries" "Black" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 40.8387724599085 51.524127774051 65.7999012805309 51.524127774051
"48" 21 2 1 1 "Non-communicable" "Black" "Female" "Massachusetts" 1970 "New England" "Northeast" "MA" 65.1813378713761 79.7254945818723 98.0065357653038 79.7254945818723
"49" 21 3 0 0 "All other causes" "White" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 126.181160439718 130.154351791276 134.010112305322 130.154351791276
"50" 21 3 0 0 "Cancers" "White" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 268.264275888556 273.421433462514 278.530280960676 273.421433462514
"51" 21 3 0 0 "Cardiovascular" "White" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 835.270042352385 848.97836366366 860.611027287123 848.97836366366
"52" 21 3 0 0 "Communicable" "White" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 79.6191658616692 83.350842353541 87.5257273276557 83.350842353541
"53" 21 3 0 0 "Injuries" "White" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 83.9279506046422 86.5825291377637 89.1750565566473 86.5825291377637
"54" 21 3 0 0 "Non-communicable" "White" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 107.180258652413 110.344766636543 113.538900046206 110.344766636543
"55" 21 3 0 1 "All other causes" "White" "Female" "Massachusetts" 1971 "New England" "Northeast" "MA" 86.6051692992116 88.9695690750339 91.4472544480135 88.9695690750339
"56" 21 3 0 1 "Cancers" "White" "Female" "Massachusetts" 1971 "New England" "Northeast" "MA" 169.629462321837 172.75063624119 175.913546208076 172.75063624119
"57" 21 3 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 1971 "New England" "Northeast" "MA" 526.435297336289 533.9551785938 542.616101559316 533.9551785938
"58" 21 3 0 1 "Communicable" "White" "Female" "Massachusetts" 1971 "New England" "Northeast" "MA" 47.0313057993023 49.2365552497926 51.6650091874329 49.2365552497926
"59" 21 3 0 1 "Injuries" "White" "Female" "Massachusetts" 1971 "New England" "Northeast" "MA" 39.3850300584693 40.9077299801562 42.6842328433519 40.9077299801562
"60" 21 3 0 1 "Non-communicable" "White" "Female" "Massachusetts" 1971 "New England" "Northeast" "MA" 49.1709261490092 50.7357088513085 52.4421807303189 50.7357088513085
"61" 21 3 1 0 "All other causes" "Black" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 175.788203561245 197.79412083642 226.458350607657 197.79412083642
"62" 21 3 1 0 "Cancers" "Black" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 309.94074652649 335.917200825882 364.725182090975 335.917200825882
"63" 21 3 1 0 "Cardiovascular" "Black" "Male" "Massachusetts" 1971 "New England" "Northeast" "MA" 740.102565216856 793.594616525005 849.43384387375 793.594616525005
