"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"657",117,2,10,1,"Cardiovascular",41.6760811395458,85.3496839551028,134.752758589929,85.8793954521004,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"658",118,2,10,1,"Communicable",2.79233919359111,11.7066609036754,23.9411949401936,12.2242050993841,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"659",119,2,10,1,"Injuries",-1.05344801896881,8.1490239789524,22.3032847031066,8.87802458918107,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"660",120,2,10,1,"Non-communicable",11.4895980181783,25.4490365284267,44.7588715405068,26.1708263631289,"Mountain","West","AZ","Female","Arizona",1978,"Arizona"
"661",121,2,11,0,"All other causes",55.5662588231826,81.6472943882789,111.498811722748,82.028189783364,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"662",122,2,11,0,"Cancers",22.7623498184136,57.1940666588895,94.2326738461443,57.0788847121847,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"663",123,2,11,0,"Cardiovascular",-3.04535263966378,51.2464692247573,105.372346167448,51.1846009944441,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"664",124,2,11,0,"Communicable",35.3330371613046,54.0204330156808,83.0113381317741,55.6236618330194,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"665",125,2,11,0,"Injuries",28.5234697600695,51.6806345971393,80.3995123805388,52.5636072212776,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"666",126,2,11,0,"Non-communicable",-8.3187453249857,13.5078943958316,40.0459631333876,14.035733213972,"Mountain","West","AZ","Male","Arizona",1979,"Arizona"
"667",127,2,11,1,"All other causes",35.4010976577077,53.8550662990269,74.5892890141023,54.1641651018798,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"668",128,2,11,1,"Cancers",0.257621054368262,19.9918652701668,41.3645509149008,19.9903927522933,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"669",129,2,11,1,"Cardiovascular",41.266289861528,81.0773037087762,127.161427890968,82.2549799436118,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"670",130,2,11,1,"Communicable",3.30877372394212,12.212609437775,24.2900607359267,12.6668423370034,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"671",131,2,11,1,"Injuries",-0.835959975468522,7.910171767996,20.2372839338385,8.40336197411699,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"672",132,2,11,1,"Non-communicable",8.37159324168976,23.7067881914893,43.836028286806,24.0664507992531,"Mountain","West","AZ","Female","Arizona",1979,"Arizona"
"673",133,2,12,0,"All other causes",51.723202781602,79.1401034364656,107.522559456732,78.9390155210782,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"674",134,2,12,0,"Cancers",17.3495336113659,54.7914928618154,90.1893109866807,54.5645256264913,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"675",135,2,12,0,"Cardiovascular",-15.141198659206,37.6878179294758,93.6794469534035,37.6040551502861,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"676",136,2,12,0,"Communicable",29.2328614728952,48.370312034293,78.4238025675304,50.1788286636257,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"677",137,2,12,0,"Injuries",25.4315292869228,46.9555575863689,75.2278801135711,47.7492557010566,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"678",138,2,12,0,"Non-communicable",-9.30219636241991,11.6139157012978,37.1395250574909,12.3080646370423,"Mountain","West","AZ","Male","Arizona",1980,"Arizona"
"679",139,2,12,1,"All other causes",35.8789082295601,53.1185734617168,73.1440707631154,53.4344919805854,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"680",140,2,12,1,"Cancers",-0.434431827939123,18.0148008668137,39.2145265638827,17.9712550446891,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"681",141,2,12,1,"Cardiovascular",27.7432144907218,68.9608028889278,112.573463101008,69.0898943225068,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"682",142,2,12,1,"Communicable",0.300441140595145,9.35925768993411,21.4883142523294,9.78015096276138,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"683",143,2,12,1,"Injuries",0.230881090960587,8.02695301845569,19.0785502721746,8.5223859015434,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"684",144,2,12,1,"Non-communicable",7.98113567658064,21.8753119223595,41.4003568688684,22.4725532133958,"Mountain","West","AZ","Female","Arizona",1980,"Arizona"
"685",145,2,13,0,"All other causes",50.7801595527868,79.2012961992255,108.487177091792,79.1445610697805,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"686",146,2,13,0,"Cancers",18.5981515683105,55.8587832217545,90.0787285987724,55.5814640305339,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"687",147,2,13,0,"Cardiovascular",-17.2912613238828,38.0706456609108,89.1867697686942,36.9179055378255,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"688",148,2,13,0,"Communicable",27.3268118905224,47.4157574372019,77.1367579274298,48.7914134351355,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"689",149,2,13,0,"Injuries",23.7127567028572,42.8951178158917,67.4624635948831,43.8329264095759,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"690",150,2,13,0,"Non-communicable",-8.01237643443678,12.8207176668956,39.1585567188914,13.4032816843156,"Mountain","West","AZ","Male","Arizona",1981,"Arizona"
"691",151,2,13,1,"All other causes",36.9522086414856,53.2116608957959,72.385480402893,53.4391324439662,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"692",152,2,13,1,"Cancers",-1.92975256918871,15.9214218670272,36.4568658535244,16.007795135407,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"693",153,2,13,1,"Cardiovascular",31.4148552767822,70.1459117545396,110.055367001837,70.7132973390295,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"694",154,2,13,1,"Communicable",1.45996517143042,9.83657036398554,21.4162448357019,10.1831392325851,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"695",155,2,13,1,"Injuries",0.913162877842502,8.27080544447286,18.1120633568908,8.54240546204203,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"696",156,2,13,1,"Non-communicable",7.55075041027746,21.8033562526418,41.1518933221612,22.245962635346,"Mountain","West","AZ","Female","Arizona",1981,"Arizona"
"697",157,2,14,0,"All other causes",49.3211197193048,75.5377091748682,103.633103753596,75.4611583177037,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"698",158,2,14,0,"Cancers",20.8270350974773,54.1230551328798,88.0660894089177,53.7611727765062,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"699",159,2,14,0,"Cardiovascular",-15.2025964575011,34.0473020005072,87.7487263507896,35.3644238542547,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"700",160,2,14,0,"Communicable",25.3799289017242,46.4853901089464,74.5137205501182,47.7017801874489,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"701",161,2,14,0,"Injuries",22.6971938119057,40.3714495000906,63.3306436866509,41.4825545449625,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"702",162,2,14,0,"Non-communicable",-8.45590131386265,12.9972672789216,39.2644943219919,13.2071426227833,"Mountain","West","AZ","Male","Arizona",1982,"Arizona"
"703",163,2,14,1,"All other causes",34.7150160446178,50.9838386640488,70.370423872252,51.3744958902509,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"704",164,2,14,1,"Cancers",-2.50721213608878,14.9727895740903,34.0313895049417,14.9747593314058,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"705",165,2,14,1,"Cardiovascular",24.9496465713158,62.6320858073597,104.335049669793,64.1112566156407,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"706",166,2,14,1,"Communicable",2.03335093712552,10.5128630142373,22.480477032888,10.8309333417718,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"707",167,2,14,1,"Injuries",1.72006139344673,9.08381159829839,18.2150577446459,9.13694485401318,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"708",168,2,14,1,"Non-communicable",6.17643901783298,20.123245229132,40.143779973235,20.8208687730517,"Mountain","West","AZ","Female","Arizona",1982,"Arizona"
"709",169,2,15,0,"All other causes",47.1094635197107,73.3693563988842,99.5633144575654,73.4743481213665,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"710",170,2,15,0,"Cancers",23.5460210829455,55.7821154701995,89.5380091396842,55.6461434643738,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"711",171,2,15,0,"Cardiovascular",-6.63401265835254,41.4256141914305,94.5213355314488,42.5328360695095,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"712",172,2,15,0,"Communicable",28.1970506605205,47.1995116910183,75.3598022480305,48.3947278810068,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"713",173,2,15,0,"Injuries",21.1707395210461,38.548723170289,59.1536439500697,39.0649719529915,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"714",174,2,15,0,"Non-communicable",-8.21726288206587,12.2492459738567,37.6705316877753,12.4500044689224,"Mountain","West","AZ","Male","Arizona",1983,"Arizona"
"715",175,2,15,1,"All other causes",34.2817352377219,50.8013281338098,69.3655140659073,50.7165725622536,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"716",176,2,15,1,"Cancers",-2.85360429549948,14.1130175494372,33.5247697583279,14.1565374258761,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"717",177,2,15,1,"Cardiovascular",37.2723795130985,73.3400171748895,117.000960452345,74.255178962228,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"718",178,2,15,1,"Communicable",1.94044416167335,10.3650280282318,21.8722246790934,10.8768048311056,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"719",179,2,15,1,"Injuries",2.27511032546189,9.08719921308894,17.9878274898598,9.27056771000366,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"720",180,2,15,1,"Non-communicable",3.82269767153164,18.1050130605714,37.6026322010388,18.6048680458602,"Mountain","West","AZ","Female","Arizona",1983,"Arizona"
"721",181,2,16,0,"All other causes",41.2364640649395,66.0958849239174,93.0101280193864,66.359569822897,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"722",182,2,16,0,"Cancers",26.7419708928513,58.4190241197606,92.1431912585402,58.3434158537893,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"723",183,2,16,0,"Cardiovascular",-2.18206252276364,41.4396396238196,91.638373186405,42.146925401677,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"724",184,2,16,0,"Communicable",22.1544521090798,40.4331006388215,70.5788203789073,41.981802117801,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"725",185,2,16,0,"Injuries",14.7459894331786,33.1456349713934,53.0946320865844,33.2297790551065,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"726",186,2,16,0,"Non-communicable",-10.0397119256005,10.6885293390907,35.611619992261,10.9959410644896,"Mountain","West","AZ","Male","Arizona",1984,"Arizona"
"727",187,2,16,1,"All other causes",31.8416336812499,47.0749050623479,66.1592521058813,47.8140687656597,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"728",188,2,16,1,"Cancers",-3.10180599614343,13.0730734604494,31.7490098936559,13.1467046977616,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"729",189,2,16,1,"Cardiovascular",35.7038194314783,71.5037132058123,110.053466052961,71.9150092168058,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"730",190,2,16,1,"Communicable",0.318220969680112,8.28946490495543,19.3612063668901,8.5647111453992,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"731",191,2,16,1,"Injuries",2.10601564711749,8.53154650161262,17.5216464343276,8.94710209762388,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"732",192,2,16,1,"Non-communicable",0.896090320617738,15.6326747557751,33.9718528660422,15.9482672664133,"Mountain","West","AZ","Female","Arizona",1984,"Arizona"
"733",193,2,17,0,"All other causes",35.6766635062708,60.8355258711443,86.4170377752327,60.5107289830007,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"734",194,2,17,0,"Cancers",31.9821586849327,60.7717006721029,93.8780855447363,61.7538386895616,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"735",195,2,17,0,"Cardiovascular",10.6191968994226,54.2474040120981,103.07039963443,55.8438884796413,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"736",196,2,17,0,"Communicable",18.9880600661074,38.3678316665171,68.6185019161921,39.4500905228308,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"737",197,2,17,0,"Injuries",12.1393945729204,28.8208224178797,47.2492381565345,29.3354135034464,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"738",198,2,17,0,"Non-communicable",-10.1166374389769,10.8508474296459,34.8830771620789,11.2205877380282,"Mountain","West","AZ","Male","Arizona",1985,"Arizona"
"739",199,2,17,1,"All other causes",29.9430315581813,45.3999134119456,64.7842083444167,46.1854546907196,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"740",200,2,17,1,"Cancers",-3.75280731930272,11.6720977950037,32.3507674421245,12.1791399012415,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"741",201,2,17,1,"Cardiovascular",35.0539800833324,70.1713522736994,109.277420222764,71.6374453147822,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"742",202,2,17,1,"Communicable",-0.665705639023481,7.20930219423014,19.1325627356402,7.56479509621122,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"743",203,2,17,1,"Injuries",1.89966144889499,8.39604389712754,17.3972644792246,8.7378556149284,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"744",204,2,17,1,"Non-communicable",-1.81600330553482,13.555983990274,32.5892173607954,14.1120091384207,"Mountain","West","AZ","Female","Arizona",1985,"Arizona"
"745",205,2,18,0,"All other causes",33.8391128825486,58.5112960605733,85.4855724889138,58.75541904952,"Mountain","West","AZ","Male","Arizona",1986,"Arizona"
"746",206,2,18,0,"Cancers",33.2026095778996,63.2578955211071,96.7293724871641,63.6302893558097,"Mountain","West","AZ","Male","Arizona",1986,"Arizona"
"747",207,2,18,0,"Cardiovascular",26.4687124117808,70.1193044351753,116.166085812121,70.457381051292,"Mountain","West","AZ","Male","Arizona",1986,"Arizona"
"748",208,2,18,0,"Communicable",21.9763793617984,39.535483093815,72.2294435258724,41.1049228924527,"Mountain","West","AZ","Male","Arizona",1986,"Arizona"
"749",209,2,18,0,"Injuries",9.10957146579255,25.5368925168712,42.0147831950219,25.4396967168686,"Mountain","West","AZ","Male","Arizona",1986,"Arizona"
"750",210,2,18,0,"Non-communicable",-8.61128689696338,13.117741849704,37.9733925029685,13.2008451085205,"Mountain","West","AZ","Male","Arizona",1986,"Arizona"
"751",211,2,18,1,"All other causes",30.5344909576969,44.5227048683871,66.3502616734396,45.6373611478871,"Mountain","West","AZ","Female","Arizona",1986,"Arizona"
"752",212,2,18,1,"Cancers",-3.63206750408533,11.127660364191,31.9187819510311,11.5923066033297,"Mountain","West","AZ","Female","Arizona",1986,"Arizona"
"753",213,2,18,1,"Cardiovascular",46.7457994544156,82.4255289377997,118.815273973017,82.240515580492,"Mountain","West","AZ","Female","Arizona",1986,"Arizona"
"754",214,2,18,1,"Communicable",-2.12682621128834,5.7027408487752,18.3625243863466,6.25308063955119,"Mountain","West","AZ","Female","Arizona",1986,"Arizona"
"755",215,2,18,1,"Injuries",1.63966118523172,8.07648710813496,16.725343487446,8.2999804386125,"Mountain","West","AZ","Female","Arizona",1986,"Arizona"
"756",216,2,18,1,"Non-communicable",-3.55798365023094,12.3726982904868,29.2710096892756,12.436632983336,"Mountain","West","AZ","Female","Arizona",1986,"Arizona"
"757",217,2,19,0,"All other causes",31.6545892154233,57.1128203137285,82.1306607401612,56.9589291800684,"Mountain","West","AZ","Male","Arizona",1987,"Arizona"
"758",218,2,19,0,"Cancers",37.4148850607799,65.2599045974458,95.1032877615669,65.5705668200158,"Mountain","West","AZ","Male","Arizona",1987,"Arizona"
"759",219,2,19,0,"Cardiovascular",35.9984093766012,79.8434483164694,130.156044148938,81.2475467440762,"Mountain","West","AZ","Male","Arizona",1987,"Arizona"
"760",220,2,19,0,"Communicable",17.2840875239586,34.8386402932938,64.5840957488791,36.2570973946313,"Mountain","West","AZ","Male","Arizona",1987,"Arizona"
"761",221,2,19,0,"Injuries",7.57524127845692,23.2807930726845,39.0010251501953,23.3235082229449,"Mountain","West","AZ","Male","Arizona",1987,"Arizona"
"762",222,2,19,0,"Non-communicable",-6.75812348938753,14.4213637327996,39.922931097072,14.5442882910429,"Mountain","West","AZ","Male","Arizona",1987,"Arizona"
"763",223,2,19,1,"All other causes",28.686405482559,43.3922507844543,64.6627776018557,44.481326123608,"Mountain","West","AZ","Female","Arizona",1987,"Arizona"
"764",224,2,19,1,"Cancers",-4.2122396614096,11.0440392405493,30.1385402124636,11.4162358401096,"Mountain","West","AZ","Female","Arizona",1987,"Arizona"
"765",225,2,19,1,"Cardiovascular",49.1524689943414,84.1956788971548,123.279823530298,84.7136923978595,"Mountain","West","AZ","Female","Arizona",1987,"Arizona"
"766",226,2,19,1,"Communicable",-2.65488579645391,5.33541731029025,17.7357625025349,5.76430609411717,"Mountain","West","AZ","Female","Arizona",1987,"Arizona"
"767",227,2,19,1,"Injuries",1.96087276569943,8.57106673942121,17.0054744238676,8.82384581426006,"Mountain","West","AZ","Female","Arizona",1987,"Arizona"
"768",228,2,19,1,"Non-communicable",-3.13550262723368,12.8026855336777,31.0470918795732,13.0980582389829,"Mountain","West","AZ","Female","Arizona",1987,"Arizona"
